ImageName,Loss
opencv_frame_16 - Kopie.png,0.0786130353808403
opencv_frame_16.png,0.0786130353808403
opencv_frame_17 - Kopie.png,0.06664689630270004
opencv_frame_17.png,0.06664689630270004
opencv_frame_18 - Kopie.png,0.05491013452410698
opencv_frame_18.png,0.05491013452410698
opencv_frame_19 - Kopie.png,0.06521960347890854
opencv_frame_19.png,0.06521960347890854
opencv_frame_2 - Kopie - Kopie.png,0.06557542830705643
opencv_frame_2 - Kopie.png,0.06557542830705643
opencv_frame_2.png,0.06557542830705643
opencv_frame_20 - Kopie.png,0.07087378203868866
opencv_frame_20.png,0.07087378203868866
opencv_frame_21 - Kopie.png,0.061145052313804626
opencv_frame_21.png,0.061145052313804626
opencv_frame_22 - Kopie - Kopie.png,0.07703538239002228
opencv_frame_22 - Kopie.png,0.07703538239002228
opencv_frame_22.png,0.07703538239002228
opencv_frame_23 - Kopie - Kopie.png,0.07153476029634476
opencv_frame_23 - Kopie.png,0.07153476029634476
opencv_frame_23.png,0.07153476029634476
opencv_frame_24 - Kopie - Kopie.png,0.07424500584602356
opencv_frame_24 - Kopie.png,0.07424500584602356
opencv_frame_24.png,0.07424500584602356
opencv_frame_25 - Kopie.png,0.05657482147216797
opencv_frame_25.png,0.05657482147216797
opencv_frame_26 - Kopie.png,0.0551503486931324
opencv_frame_26.png,0.0551503486931324
opencv_frame_27 - Kopie.png,0.058180779218673706
opencv_frame_27.png,0.058180779218673706
opencv_frame_28 - Kopie.png,0.05674932524561882
opencv_frame_28.png,0.05674932524561882
opencv_frame_29 - Kopie.png,0.047511350363492966
opencv_frame_29.png,0.047511350363492966
opencv_frame_3 - Kopie - Kopie.png,0.05951422452926636
opencv_frame_3 - Kopie.png,0.05951422452926636
opencv_frame_3.png,0.05951422452926636
opencv_frame_30 - Kopie.png,0.046392396092414856
opencv_frame_30.png,0.046392396092414856
opencv_frame_31 - Kopie.png,0.03564181551337242
opencv_frame_31.png,0.03564181551337242
opencv_frame_32 - Kopie.png,0.034675482660532
opencv_frame_32.png,0.034675482660532
opencv_frame_33 - Kopie.png,0.040097326040267944
opencv_frame_33.png,0.040097326040267944
opencv_frame_34 - Kopie - Kopie.png,0.05875056982040405
opencv_frame_34 - Kopie.png,0.05875056982040405
opencv_frame_34.png,0.05875056982040405
opencv_frame_35 - Kopie - Kopie.png,0.056431934237480164
opencv_frame_35 - Kopie.png,0.056431934237480164
opencv_frame_35.png,0.056431934237480164
opencv_frame_36 - Kopie.png,0.040962811559438705
opencv_frame_36.png,0.040962811559438705
opencv_frame_37 - Kopie.png,0.03942779824137688
opencv_frame_37.png,0.03942779824137688
opencv_frame_38 - Kopie.png,0.03913663700222969
opencv_frame_38.png,0.03913663700222969
opencv_frame_39 - Kopie.png,0.04087664186954498
opencv_frame_39.png,0.04087664186954498
opencv_frame_4 - Kopie - Kopie.png,0.061492711305618286
opencv_frame_4 - Kopie.png,0.061492711305618286
opencv_frame_4.png,0.061492711305618286
opencv_frame_40 - Kopie.png,0.03202316537499428
opencv_frame_40.png,0.03202316537499428
opencv_frame_41 - Kopie.png,0.03268894553184509
opencv_frame_41.png,0.03268894553184509
opencv_frame_42 - Kopie - Kopie.png,0.045997124165296555
opencv_frame_42 - Kopie.png,0.045997124165296555
opencv_frame_42.png,0.045997124165296555
opencv_frame_43 - Kopie - Kopie.png,0.04125417023897171
opencv_frame_43 - Kopie.png,0.04125417023897171
opencv_frame_43.png,0.04125417023897171
opencv_frame_44 - Kopie.png,0.034380052238702774
opencv_frame_44.png,0.034380052238702774
opencv_frame_45 - Kopie.png,0.030661461874842644
opencv_frame_45.png,0.030661461874842644
opencv_frame_46 - Kopie - Kopie.png,0.040288668125867844
opencv_frame_46 - Kopie.png,0.040288668125867844
opencv_frame_46.png,0.040288668125867844
opencv_frame_47 - Kopie - Kopie.png,0.040646832436323166
opencv_frame_47 - Kopie.png,0.040646832436323166
opencv_frame_47.png,0.040646832436323166
opencv_frame_48 - Kopie - Kopie.png,0.03819720819592476
opencv_frame_48 - Kopie.png,0.03819720819592476
opencv_frame_48.png,0.03819720819592476
opencv_frame_49 - Kopie.png,0.03514343872666359
opencv_frame_49.png,0.03514343872666359
opencv_frame_5 - Kopie.png,0.05876588821411133
opencv_frame_5.png,0.05876588821411133
opencv_frame_50 - Kopie.png,0.0344424806535244
opencv_frame_50.png,0.0344424806535244
opencv_frame_51 - Kopie - Kopie.png,0.06141648814082146
opencv_frame_51 - Kopie.png,0.06141648814082146
opencv_frame_51.png,0.06141648814082146
opencv_frame_52 - Kopie - Kopie.png,0.057626575231552124
opencv_frame_52 - Kopie.png,0.057626575231552124
opencv_frame_52.png,0.057626575231552124
opencv_frame_53 - Kopie.png,0.04354095458984375
opencv_frame_53.png,0.04354095458984375
opencv_frame_54 - Kopie.png,0.041381075978279114
opencv_frame_54.png,0.041381075978279114
opencv_frame_55 - Kopie.png,0.044449757784605026
opencv_frame_55.png,0.044449757784605026
opencv_frame_56 - Kopie.png,0.04203192517161369
opencv_frame_56.png,0.04203192517161369
opencv_frame_57 - Kopie.png,0.0445081926882267
opencv_frame_57.png,0.0445081926882267
opencv_frame_58 - Kopie.png,0.045297134667634964
opencv_frame_58.png,0.045297134667634964
opencv_frame_59 - Kopie.png,0.047266509383916855
opencv_frame_59.png,0.047266509383916855
opencv_frame_6 - Kopie.png,0.05859960615634918
opencv_frame_6.png,0.05859960615634918
opencv_frame_60.png,0.04710444435477257
opencv_frame_61 - Kopie - Kopie.png,0.05576443672180176
opencv_frame_61 - Kopie.png,0.05576443672180176
opencv_frame_61.png,0.05576443672180176
opencv_frame_62 - Kopie - Kopie.png,0.05470318719744682
opencv_frame_62 - Kopie.png,0.05470318719744682
opencv_frame_62.png,0.05470318719744682
opencv_frame_63 - Kopie.png,0.0470263846218586
opencv_frame_63.png,0.0470263846218586
opencv_frame_64 - Kopie.png,0.046756286174058914
opencv_frame_64.png,0.046756286174058914
opencv_frame_65 - Kopie.png,0.04515008628368378
opencv_frame_65.png,0.04515008628368378
opencv_frame_66 - Kopie.png,0.04551452025771141
opencv_frame_66.png,0.04551452025771141
opencv_frame_67.png,0.047680970281362534
opencv_frame_68.png,0.03451167419552803
opencv_frame_69 - Kopie - Kopie.png,0.059243202209472656
opencv_frame_69 - Kopie.png,0.059243202209472656
opencv_frame_69.png,0.059243202209472656
opencv_frame_7 - Kopie.png,0.05414631962776184
opencv_frame_7.png,0.05414631962776184
opencv_frame_70 - Kopie - Kopie.png,0.05339540168642998
opencv_frame_70 - Kopie.png,0.05339540168642998
opencv_frame_70.png,0.05339540168642998
opencv_frame_71.png,0.06323346495628357
opencv_frame_72.png,0.05803212523460388
opencv_frame_73.png,0.04209274426102638
opencv_frame_74.png,0.03998524323105812
opencv_frame_75.png,0.04999211058020592
opencv_frame_76.png,0.048835914582014084
opencv_frame_77.png,0.050405994057655334
opencv_frame_78.png,0.04726657271385193
opencv_frame_79.png,0.043503981083631516
opencv_frame_8 - Kopie - Kopie.png,0.08587902784347534
opencv_frame_8 - Kopie.png,0.08587902784347534
opencv_frame_8.png,0.08587902784347534
opencv_frame_80.png,0.03787613287568092
opencv_frame_81.png,0.04951794072985649
opencv_frame_82.png,0.049796730279922485
opencv_frame_83.png,0.05240201950073242
opencv_frame_84.png,0.05478982627391815
opencv_frame_85 - Kopie - Kopie.png,0.0685180053114891
opencv_frame_85 - Kopie.png,0.0685180053114891
opencv_frame_85.png,0.0685180053114891
opencv_frame_86 - Kopie - Kopie.png,0.058242302387952805
opencv_frame_86 - Kopie.png,0.058242302387952805
opencv_frame_86.png,0.058242302387952805
opencv_frame_87.png,0.05581725016236305
opencv_frame_88.png,0.052917372435331345
opencv_frame_89 - Kopie - Kopie.png,0.06660305708646774
opencv_frame_89 - Kopie.png,0.06660305708646774
opencv_frame_89.png,0.06660305708646774
opencv_frame_9 - Kopie.png,0.055149685591459274
opencv_frame_9.png,0.055149685591459274
opencv_frame_90 - Kopie - Kopie.png,0.058662477880716324
opencv_frame_90 - Kopie.png,0.058662477880716324
opencv_frame_90.png,0.058662477880716324
opencv_frame_91 - Kopie - Kopie.png,0.07966231554746628
opencv_frame_91 - Kopie.png,0.07966231554746628
opencv_frame_91.png,0.07966231554746628
opencv_frame_92 - Kopie - Kopie.png,0.0619584284722805
opencv_frame_92 - Kopie.png,0.0619584284722805
opencv_frame_92.png,0.0619584284722805
opencv_frame_93.png,0.059320807456970215
opencv_frame_94.png,0.04384772107005119
opencv_frame_95 - Kopie (2).png,0.08316066116094589
opencv_frame_95 - Kopie - Kopie.png,0.08316066116094589
opencv_frame_95 - Kopie.png,0.08316066116094589
opencv_frame_95.png,0.08316066116094589
opencv_frame_96 - Kopie - Kopie.png,0.0748506411910057
opencv_frame_96 - Kopie.png,0.0748506411910057
opencv_frame_96.png,0.0748506411910057
opencv_frame_97.png,0.057881951332092285
opencv_frame_98.png,0.05989523231983185
opencv_frame_99 - Kopie (2).png,0.07229304313659668
opencv_frame_99 - Kopie - Kopie.png,0.07229304313659668
opencv_frame_99 - Kopie.png,0.07229304313659668
opencv_frame_99.png,0.07229304313659668
